Store,SKU,Week,Sales Units
ST101,SK18148,W07,72
ST101,SK18148,W08,175
ST101,SK18148,W11,174
ST101,SK18148,W19,102
ST101,SK18148,W22,60
ST101,SK18148,W27,81
ST101,SK18148,W46,197
ST101,SK18224,W06,113
ST101,SK18224,W11,42
ST101,SK18224,W21,9
ST101,SK18224,W23,139
ST101,SK18224,W27,85
ST101,SK18224,W29,142
ST101,SK18224,W35,100
ST101,SK18224,W36,97
ST101,SK18224,W38,65
ST101,SK18224,W43,7
ST101,SK18224,W49,196
ST101,SK18623,W04,131
ST101,SK18623,W16,58
ST101,SK18623,W19,89
ST101,SK18623,W25,143
ST101,SK18623,W26,190
ST101,SK18623,W30,92
ST101,SK18623,W33,33
ST101,SK18623,W38,159
ST101,SK18623,W47,187
ST101,SK18665,W03,31
ST101,SK18665,W06,139
ST101,SK18665,W24,101
ST101,SK18665,W27,63
ST101,SK18665,W29,121
ST101,SK18665,W30,144
ST101,SK18665,W35,179
ST101,SK18665,W37,199
ST101,SK18665,W47,118
ST101,SK18665,W51,142
ST101,SK18753,W01,183
ST101,SK18753,W07,61
ST101,SK18753,W22,148
ST101,SK18753,W25,78
ST101,SK18753,W26,57
ST101,SK18753,W35,17
ST101,SK18753,W40,115
ST101,SK18753,W43,160
ST101,SK18753,W47,189
ST101,SK18753,W50,185
ST101,SK18791,W03,191
ST101,SK18791,W05,66
ST101,SK18791,W27,150
ST101,SK18791,W29,17
ST101,SK18791,W32,40
ST101,SK18791,W33,74
ST101,SK18791,W35,113
ST101,SK18791,W36,136
ST101,SK18791,W44,26
ST101,SK18791,W46,62
ST101,SK18791,W50,120
ST101,SK19521,W02,55
ST101,SK19521,W15,9
ST101,SK19521,W17,84
ST101,SK19521,W30,97
ST101,SK19521,W34,103
ST101,SK19521,W37,116
ST101,SK19547,W10,12
ST101,SK19547,W11,25
ST101,SK19547,W13,117
ST101,SK19547,W14,104
ST101,SK19547,W16,181
ST101,SK19547,W17,72
ST101,SK19547,W18,147
ST101,SK19547,W29,38
ST101,SK19547,W31,160
ST101,SK19547,W35,83
ST101,SK19547,W36,103
ST101,SK19547,W39,15
ST101,SK19547,W43,130
ST101,SK19547,W50,72
ST101,SK19857,W01,50
ST101,SK19857,W07,198
ST101,SK19857,W08,77
ST131,SK00158,W09,188
ST131,SK00158,W16,46
ST131,SK00158,W21,11
ST131,SK00158,W23,82
ST131,SK00158,W28,193
ST131,SK00158,W31,133
ST131,SK00158,W34,60
ST131,SK00158,W35,187
ST131,SK00158,W36,179
ST131,SK00158,W41,175
ST131,SK00158,W44,164
ST131,SK00158,W49,182
ST131,SK00158,W51,193
ST131,SK00158,W52,132
ST131,SK00269,W02,70
ST131,SK00269,W08,194
ST131,SK00269,W18,102
ST131,SK00269,W24,194
ST131,SK00269,W38,112
ST131,SK00269,W39,173
ST131,SK00269,W40,33
ST131,SK00269,W44,155
ST131,SK00269,W47,40
ST131,SK00269,W48,157
ST131,SK00269,W49,119
ST131,SK00300,W06,45
ST131,SK00300,W09,100
ST131,SK00300,W17,87
ST131,SK00300,W21,79
ST131,SK00300,W27,171
ST131,SK00300,W28,20
ST131,SK00300,W30,142
ST131,SK00300,W36,82
ST131,SK00300,W41,151
ST131,SK00300,W47,47
ST131,SK00300,W52,63
ST131,SK00304,W02,123
ST131,SK00304,W11,66
ST131,SK00304,W15,16
ST131,SK00304,W16,83
ST131,SK00304,W24,15
ST131,SK00304,W30,14
ST131,SK00304,W35,121
ST131,SK00304,W46,72
ST131,SK00304,W52,133
ST131,SK00766,W12,92
ST131,SK00766,W13,86
ST131,SK00766,W17,200
ST131,SK00766,W26,34
ST131,SK00766,W31,79
ST131,SK00766,W34,109
ST131,SK00766,W40,27
ST131,SK00786,W14,162
ST131,SK00786,W21,123
ST131,SK00786,W24,109
ST131,SK00786,W28,181
ST131,SK00786,W29,153
ST131,SK00786,W37,173
ST131,SK00786,W38,65
ST131,SK00786,W46,18
ST131,SK00960,W04,137
ST131,SK00960,W07,166
ST131,SK00960,W10,195
ST131,SK00960,W13,77
ST131,SK00960,W24,20
ST131,SK00960,W37,64
ST131,SK00960,W42,96
ST131,SK00960,W44,62
ST131,SK01183,W03,176
ST131,SK01183,W09,166
ST131,SK01183,W10,93
ST131,SK01183,W23,197
ST131,SK01183,W26,149
ST131,SK01183,W33,101
ST131,SK01183,W34,52
ST131,SK01183,W35,26
ST131,SK01183,W43,146
ST131,SK01183,W48,149
ST131,SK01189,W03,93
ST131,SK01189,W13,183
ST131,SK01189,W38,143
ST131,SK01189,W47,124
ST131,SK01193,W04,198
ST131,SK01193,W05,64
ST131,SK01193,W27,172
ST131,SK01193,W30,97
ST131,SK01193,W38,85
ST131,SK01193,W40,115
ST131,SK01193,W48,84
ST131,SK01193,W49,153
ST131,SK01193,W51,100
ST131,SK01249,W01,52
ST131,SK01249,W08,22
ST131,SK01249,W12,112
ST131,SK01249,W32,23
ST131,SK01249,W34,181
ST131,SK01249,W45,141
ST131,SK01249,W51,59
ST131,SK01319,W10,33
ST131,SK01319,W11,163
ST131,SK01319,W20,92
ST131,SK01319,W21,61
ST131,SK01319,W22,154
ST131,SK01319,W23,124
ST131,SK01319,W24,181
ST131,SK01319,W29,175
ST131,SK01319,W30,166
ST131,SK01319,W31,109
ST131,SK01319,W34,184
ST131,SK01319,W38,42
ST131,SK01349,W03,30
ST131,SK01349,W05,10
ST131,SK01349,W10,88
ST131,SK01349,W33,127
ST131,SK01349,W34,89
ST131,SK01349,W43,65
ST131,SK01349,W52,154
ST131,SK01549,W01,102
ST131,SK01549,W04,20
ST131,SK01549,W14,69
ST131,SK01549,W20,100
ST131,SK01549,W25,119
ST131,SK01549,W35,156
ST131,SK01549,W48,187
ST131,SK01549,W49,56
ST131,SK01566,W18,91
ST131,SK01566,W19,185
ST131,SK01566,W26,47
ST131,SK01566,W33,135
ST131,SK01566,W36,45
ST131,SK01566,W52,155
ST131,SK01642,W10,54
ST131,SK01642,W11,124
ST131,SK01642,W20,44
ST131,SK01642,W25,87
ST131,SK01642,W26,160
ST131,SK01642,W30,105
ST131,SK01642,W35,21
ST131,SK01642,W37,124
ST131,SK01642,W39,13
ST131,SK01642,W47,14
ST131,SK01642,W49,52
ST131,SK01733,W02,169
ST131,SK01733,W03,63
ST131,SK01733,W17,178
ST131,SK01733,W19,167
ST131,SK01733,W20,24
ST131,SK01733,W21,9
ST131,SK01733,W31,169
ST131,SK01733,W41,13
ST131,SK01733,W44,108
ST131,SK01733,W47,120
ST131,SK01896,W01,69
ST131,SK01896,W03,147
ST131,SK01896,W12,194
ST131,SK01896,W13,169
ST131,SK01896,W15,167
ST131,SK01896,W19,194
ST131,SK01896,W30,92
ST131,SK01896,W31,27
ST131,SK01896,W37,189
ST131,SK01896,W51,131
ST131,SK01927,W05,57
ST131,SK01927,W06,124
ST131,SK01927,W09,165
ST131,SK01927,W29,192
ST131,SK01927,W42,190
ST131,SK01950,W08,16
ST131,SK01950,W20,140
ST131,SK01950,W33,4
ST131,SK01950,W45,135
ST131,SK01950,W47,192
ST131,SK01950,W48,0
ST131,SK02029,W10,20
ST131,SK02029,W19,110
ST131,SK02029,W22,60
ST131,SK02029,W28,47
ST131,SK02029,W36,49
ST131,SK02029,W44,59
ST131,SK02029,W46,110
ST131,SK02029,W51,163
ST131,SK02029,W52,39
ST131,SK02429,W01,172
ST131,SK02429,W05,19
ST131,SK02429,W30,163
ST131,SK02429,W32,47
ST131,SK02429,W33,144
ST131,SK02429,W34,200
ST131,SK02429,W35,170
ST131,SK02429,W38,58
ST131,SK02429,W48,175
ST131,SK02429,W52,135
ST131,SK02448,W08,181
ST131,SK02448,W10,1
ST131,SK02448,W20,100
ST131,SK02448,W22,198
ST131,SK02448,W25,14
ST131,SK02448,W26,78
ST131,SK02448,W30,6
ST131,SK02448,W39,15
ST131,SK02562,W08,113
ST131,SK02562,W13,74
ST131,SK02562,W15,6
ST131,SK02562,W22,2
ST131,SK02562,W25,91
ST131,SK02562,W32,132
ST131,SK02562,W49,177
ST131,SK02642,W05,75
ST131,SK02642,W12,155
ST131,SK02642,W19,0
ST131,SK02642,W30,58
ST131,SK02642,W31,101
ST131,SK02642,W36,167
ST131,SK02642,W37,120
ST131,SK02642,W38,34
ST131,SK02642,W39,79
ST131,SK02642,W50,11
ST131,SK02768,W01,47
ST131,SK02768,W14,44
ST131,SK02768,W16,157
ST131,SK02768,W37,175
ST131,SK02768,W41,104
ST131,SK02768,W42,62
ST131,SK02768,W49,102
ST131,SK02805,W01,155
ST131,SK02805,W02,199
ST131,SK02805,W05,106
ST131,SK02805,W12,150
ST131,SK02805,W21,6
ST131,SK02805,W40,75
ST131,SK02805,W42,53
ST131,SK02805,W44,9
ST131,SK02805,W45,169
ST131,SK02805,W47,171
ST131,SK02805,W49,32
ST131,SK02805,W51,11
ST131,SK02904,W02,47
ST131,SK02904,W03,57
ST131,SK02904,W06,108
ST131,SK02904,W07,17
ST131,SK02904,W08,36
ST131,SK02904,W10,32
ST131,SK02904,W35,1
ST131,SK02904,W50,53
ST131,SK03182,W02,184
ST131,SK03182,W03,76
ST131,SK03182,W05,87
ST131,SK03182,W17,144
ST131,SK03182,W19,23
ST131,SK03182,W20,25
ST131,SK03182,W22,200
ST131,SK03182,W23,81
ST131,SK03182,W25,51
ST131,SK03182,W28,80
ST131,SK03182,W32,20
ST131,SK03182,W44,146
ST131,SK03182,W52,175
ST131,SK03289,W09,165
ST131,SK03289,W13,7
ST131,SK03289,W16,193
ST131,SK03289,W22,152
ST131,SK03289,W27,172
ST131,SK03289,W33,133
ST131,SK03289,W36,200
ST131,SK03289,W42,179
ST131,SK03289,W49,12
ST131,SK03348,W02,93
ST131,SK03348,W04,54
ST131,SK03348,W08,50
ST131,SK03348,W16,66
ST131,SK03348,W17,196
ST131,SK03348,W33,143
ST131,SK03348,W44,128
ST131,SK03348,W48,37
ST131,SK03348,W51,60
ST131,SK03569,W06,98
ST131,SK03569,W08,42
ST131,SK03569,W15,127
ST131,SK03569,W19,29
ST131,SK03569,W21,156
ST131,SK03569,W27,64
ST131,SK03569,W28,13
ST131,SK03569,W32,58
ST131,SK03569,W34,66
ST131,SK03569,W40,141
ST131,SK03569,W41,80
ST131,SK03569,W48,69
ST131,SK03572,W02,142
ST131,SK03572,W05,182
ST131,SK03572,W06,48
ST131,SK03572,W09,137
ST131,SK03572,W11,63
ST131,SK03572,W12,113
ST131,SK03572,W15,11
ST131,SK03572,W17,137
ST131,SK03572,W37,134
ST131,SK03572,W46,135
ST131,SK03572,W47,195
ST131,SK03636,W02,6
ST131,SK03636,W05,96
ST131,SK03636,W08,151
ST131,SK03636,W11,7
ST131,SK03636,W32,172
ST131,SK03636,W43,39
ST131,SK03636,W44,61
ST131,SK03636,W52,193
ST131,SK03725,W05,109
ST131,SK03725,W06,37
ST131,SK03725,W09,197
ST131,SK03725,W12,84
ST131,SK03725,W17,114
ST131,SK03725,W18,77
ST131,SK03725,W27,195
ST131,SK03725,W30,162
ST131,SK03725,W36,112
ST131,SK03725,W45,8
ST131,SK03980,W06,129
ST131,SK03980,W09,100
ST131,SK03980,W13,31
ST131,SK03980,W15,109
ST131,SK03980,W18,163
ST131,SK03980,W31,76
ST131,SK03980,W40,7
ST131,SK03980,W49,18
ST131,SK04282,W03,51
ST131,SK04282,W14,49
ST131,SK04282,W18,73
ST131,SK04282,W24,116
ST131,SK04282,W38,74
ST131,SK04282,W46,54
ST131,SK04282,W49,78
ST131,SK04325,W04,73
ST131,SK04325,W09,192
ST131,SK04325,W11,10
ST131,SK04325,W22,66
ST131,SK04325,W25,105
ST131,SK04325,W26,123
ST131,SK04325,W28,140
ST131,SK04325,W31,31
ST131,SK04325,W38,127
ST131,SK04325,W39,188
ST131,SK04325,W50,169
ST131,SK04707,W03,95
ST131,SK04707,W09,195
ST131,SK04707,W10,55
ST131,SK04707,W13,28
ST131,SK04707,W14,107
ST131,SK04707,W16,102
ST131,SK04707,W32,82
ST131,SK04707,W35,4
ST131,SK04707,W38,40
ST131,SK04707,W41,106
ST131,SK04707,W46,55
ST131,SK04707,W48,159
ST131,SK04815,W05,23
ST131,SK04815,W32,168
ST131,SK04815,W35,113
ST131,SK04815,W39,92
ST131,SK04815,W40,35
ST131,SK04815,W50,171
ST131,SK05097,W08,108
ST131,SK05097,W27,35
ST131,SK05097,W33,16
ST131,SK05097,W35,42
ST131,SK05194,W02,194
ST131,SK05194,W07,189
ST131,SK05194,W14,117
ST131,SK05194,W16,72
ST131,SK05194,W18,80
ST131,SK05194,W21,115
ST131,SK05194,W27,101
ST131,SK05194,W32,65
ST131,SK05194,W36,121
ST131,SK05194,W37,157
ST131,SK05478,W02,82
ST131,SK05478,W16,184
ST131,SK05478,W18,68
ST131,SK05478,W34,42
ST131,SK05478,W38,168
ST131,SK05478,W48,161
ST131,SK05715,W04,68
ST131,SK05715,W05,128
ST131,SK05715,W09,122
ST131,SK05715,W10,155
ST131,SK05715,W14,70
ST131,SK05715,W20,199
ST131,SK05715,W21,54
ST131,SK05715,W28,110
ST131,SK05715,W35,196
ST131,SK05715,W38,138
ST131,SK05715,W40,18
ST131,SK05715,W44,125
ST131,SK05715,W50,25
ST131,SK05928,W01,148
ST131,SK05928,W04,73
ST131,SK05928,W15,133
ST131,SK05928,W17,112
ST131,SK05928,W21,138
ST131,SK05928,W23,167
ST131,SK05928,W24,155
ST131,SK05928,W29,61
ST131,SK05928,W36,86
ST131,SK05928,W44,64
ST131,SK05928,W46,90
ST131,SK06290,W03,123
ST131,SK06290,W05,50
ST131,SK06290,W06,0
ST131,SK06290,W11,183
ST131,SK06290,W13,171
ST131,SK06290,W14,61
ST131,SK06290,W17,176
ST131,SK06290,W24,186
ST131,SK06290,W29,166
ST131,SK06290,W43,90
ST131,SK06290,W51,67
ST131,SK06375,W09,80
ST131,SK06375,W13,98
ST131,SK06375,W21,164
ST131,SK06375,W30,35
ST131,SK06375,W38,148
ST131,SK06375,W44,93
ST131,SK06375,W45,61
ST131,SK06375,W49,105
ST131,SK06375,W52,152
ST131,SK06559,W07,148
ST131,SK06559,W17,199
ST131,SK06559,W31,92
ST131,SK06559,W38,48
ST131,SK06559,W47,151
ST131,SK06559,W50,124
ST131,SK06559,W52,60
ST131,SK06601,W15,96
ST131,SK06601,W17,51
ST131,SK06601,W27,160
ST131,SK06601,W31,143
ST131,SK06601,W33,158
ST131,SK06601,W34,86
ST131,SK06601,W39,96
ST131,SK06601,W43,14
ST131,SK06601,W44,17
ST131,SK06651,W16,157
ST131,SK06651,W30,82
ST131,SK06651,W35,55
ST131,SK06651,W48,133
ST131,SK06651,W51,198
ST131,SK06691,W11,50
ST131,SK06691,W23,87
ST131,SK06691,W29,191
ST131,SK06691,W39,73
ST131,SK06691,W43,146
ST131,SK06996,W05,70
ST131,SK06996,W14,21
ST131,SK06996,W17,65
ST131,SK06996,W22,126
ST131,SK06996,W24,198
ST131,SK06996,W29,120
ST131,SK06996,W31,196
ST131,SK06996,W34,123
ST131,SK06996,W35,162
ST131,SK06996,W36,55
ST131,SK06996,W38,41
ST131,SK06996,W40,28
ST131,SK07054,W03,82
ST131,SK07054,W11,0
ST131,SK07054,W13,99
ST131,SK07054,W18,194
ST131,SK07054,W23,43
ST131,SK07054,W24,41
ST131,SK07054,W26,102
ST131,SK07054,W27,142
ST131,SK07054,W31,124
ST131,SK07054,W32,45
ST131,SK07054,W38,180
ST131,SK07054,W39,52
ST131,SK07068,W03,27
ST131,SK07068,W09,113
ST131,SK07068,W21,111
ST131,SK07068,W32,190
ST131,SK07068,W36,29
ST131,SK07068,W37,7
ST131,SK07068,W38,182
ST131,SK07068,W39,33
ST131,SK07068,W41,57
ST131,SK07068,W45,182
ST131,SK07322,W16,130
ST131,SK07322,W24,102
ST131,SK07322,W32,108
ST131,SK07322,W37,169
ST131,SK07322,W50,185
ST131,SK07369,W11,78
ST131,SK07369,W14,119
ST131,SK07447,W07,36
ST131,SK07447,W09,119
ST131,SK07447,W16,37
ST131,SK07447,W25,156
ST131,SK07447,W29,42
ST131,SK07447,W31,190
ST131,SK07447,W37,93
ST131,SK07447,W46,153
ST131,SK07447,W51,58
ST131,SK07484,W14,25
ST131,SK07484,W15,44
ST131,SK07484,W19,135
ST131,SK07484,W21,158
ST131,SK07484,W37,199
ST131,SK07484,W42,147
ST131,SK07484,W45,185
ST131,SK07484,W47,198
ST131,SK07595,W06,189
ST131,SK07595,W09,191
ST131,SK07595,W16,117
ST131,SK07595,W22,67
ST131,SK07595,W24,86
ST131,SK07595,W29,116
ST131,SK07595,W34,172
ST131,SK07595,W40,63
ST131,SK07595,W47,8
ST131,SK07767,W04,183
ST131,SK07767,W05,20
ST131,SK07767,W11,25
ST131,SK07767,W12,161
ST131,SK07767,W13,123
ST131,SK07767,W18,120
ST131,SK07767,W20,161
ST131,SK07767,W22,192
ST131,SK07782,W03,29
ST131,SK07782,W16,13
ST131,SK07782,W36,184
ST131,SK07782,W49,137
ST131,SK07782,W52,115
ST131,SK07944,W03,70
ST131,SK07944,W08,124
ST131,SK07944,W12,44
ST131,SK07944,W13,122
ST131,SK07944,W14,161
ST131,SK07944,W15,64
ST131,SK07944,W16,125
ST131,SK07944,W19,80
ST131,SK07944,W20,28
ST131,SK07944,W29,162
ST131,SK07944,W32,58
ST131,SK07944,W34,15
ST131,SK07944,W35,111
ST131,SK07944,W38,55
ST131,SK07944,W39,35
ST131,SK07944,W48,176
ST131,SK07944,W49,127
ST131,SK08191,W13,72
ST131,SK08191,W17,169
ST131,SK08191,W18,111
ST131,SK08191,W19,71
ST131,SK08191,W24,27
ST131,SK08191,W31,69
ST131,SK08191,W38,161
ST131,SK08191,W44,14
ST131,SK08191,W46,64
ST131,SK08191,W47,131
ST131,SK08191,W49,179
ST131,SK08191,W52,178
ST131,SK08285,W02,34
ST131,SK08285,W04,59
ST131,SK08285,W07,85
ST131,SK08285,W12,122
ST131,SK08285,W21,69
ST131,SK08285,W25,119
ST131,SK08285,W39,123
ST131,SK08314,W07,83
ST131,SK08314,W13,67
ST131,SK08314,W38,30
ST131,SK08314,W41,76
ST131,SK08314,W47,61
ST131,SK08314,W49,105
ST131,SK08314,W50,110
ST131,SK08373,W04,63
ST131,SK08373,W07,12
ST131,SK08373,W19,131
ST131,SK08373,W21,182
ST131,SK08373,W26,144
ST131,SK08373,W31,11
ST131,SK08373,W34,141
ST131,SK08373,W44,53
ST131,SK08373,W48,148
ST131,SK08373,W52,56
ST131,SK08443,W02,27
ST131,SK08443,W04,37
ST131,SK08443,W24,126
ST131,SK08443,W26,56
ST131,SK08443,W29,32
ST131,SK08443,W32,133
ST131,SK08443,W34,2
ST131,SK08443,W37,131
ST131,SK08443,W38,191
ST131,SK08443,W39,103
ST131,SK08443,W44,23
ST131,SK08443,W45,10
ST131,SK08443,W47,172
ST131,SK08544,W03,39
ST131,SK08544,W08,128
ST131,SK08544,W09,21
ST131,SK08544,W10,86
ST131,SK08544,W11,84
ST131,SK08544,W12,48
ST131,SK08544,W24,46
ST131,SK08544,W34,92
ST131,SK08544,W50,0
ST131,SK08544,W51,9
ST131,SK08557,W01,180
ST131,SK08557,W04,12
ST131,SK08557,W14,140
ST131,SK08557,W15,75
ST131,SK08557,W17,24
ST131,SK08557,W18,166
ST131,SK08557,W19,19
ST131,SK08557,W28,161
ST131,SK08557,W37,13
ST131,SK08557,W51,197
ST131,SK08783,W05,184
ST131,SK08783,W08,152
ST131,SK08783,W09,126
ST131,SK08783,W10,167
ST131,SK08783,W26,123
ST131,SK08783,W32,152
ST131,SK09245,W06,60
ST131,SK09245,W27,107
ST131,SK09245,W34,71
ST131,SK09245,W39,129
ST131,SK09245,W40,135
ST131,SK09245,W42,127
ST131,SK09245,W46,154
ST131,SK09245,W48,10
ST131,SK09312,W21,189
ST131,SK09312,W32,160
ST131,SK09312,W36,37
ST131,SK09312,W37,153
ST131,SK09312,W49,181
ST131,SK09312,W51,86
ST131,SK09318,W08,79
ST131,SK09318,W16,176
ST131,SK09318,W20,36
ST131,SK09318,W25,146
ST131,SK09318,W27,177
ST131,SK09318,W35,94
ST131,SK09318,W43,92
ST131,SK09318,W47,198
ST131,SK09318,W49,46
ST131,SK09318,W50,43
ST131,SK09414,W01,28
ST131,SK09414,W04,134
ST131,SK09414,W07,193
ST131,SK09414,W15,73
ST131,SK09414,W16,185
ST131,SK09414,W19,125
ST131,SK09414,W23,151
ST131,SK09414,W24,129
ST131,SK09414,W33,16
ST131,SK09414,W35,10
ST131,SK09414,W36,23
ST131,SK09414,W37,165
ST131,SK09414,W40,121
ST131,SK09414,W51,129
ST131,SK09453,W03,2
ST131,SK09453,W19,78
ST131,SK09453,W20,71
ST131,SK09453,W26,49
ST131,SK09453,W27,159
ST131,SK09453,W33,88
ST131,SK09453,W34,10
ST131,SK09453,W37,11
ST131,SK09453,W44,97
ST131,SK09469,W03,12
ST131,SK09469,W09,144
ST131,SK09469,W15,105
ST131,SK09469,W18,19
ST131,SK09469,W23,157
ST131,SK09469,W26,176
ST131,SK09469,W32,95
ST131,SK09469,W35,184
ST131,SK09469,W36,132
ST131,SK09469,W44,124
ST131,SK09469,W51,69
ST131,SK09592,W02,121
ST131,SK09592,W05,14
ST131,SK09592,W14,169
ST131,SK09592,W24,48
ST131,SK09592,W40,86
ST131,SK09592,W46,199
ST131,SK09592,W48,174
ST131,SK09659,W01,81
ST131,SK09659,W04,70
ST131,SK09659,W07,146
ST131,SK09659,W10,117
ST131,SK09659,W11,93
ST131,SK09659,W13,182
ST131,SK09659,W15,58
ST131,SK09659,W18,154
ST131,SK09659,W32,100
ST131,SK09659,W40,51
ST131,SK09659,W42,25
ST131,SK09659,W49,91
ST131,SK09728,W05,128
ST131,SK09728,W06,172
ST131,SK09728,W07,57
ST131,SK09728,W08,14
ST131,SK09728,W09,164
ST131,SK09728,W11,150
ST131,SK09728,W32,115
ST131,SK09728,W36,68
ST131,SK09728,W51,175
ST131,SK09816,W01,54
ST131,SK09816,W04,63
ST131,SK09816,W12,197
ST131,SK09816,W14,176
ST131,SK09816,W21,200
ST131,SK09816,W35,173
ST131,SK09816,W49,103
ST131,SK10226,W05,142
ST131,SK10226,W13,29
ST131,SK10226,W16,69
ST131,SK10226,W17,176
ST131,SK10226,W23,144
ST131,SK10226,W30,77
ST131,SK10226,W32,69
ST131,SK10226,W33,175
ST131,SK10226,W35,199
ST131,SK10226,W38,11
ST131,SK10226,W41,47
ST131,SK10226,W43,123
ST131,SK10226,W44,134
ST131,SK10226,W47,197
ST131,SK10286,W05,32
ST131,SK10286,W06,11
ST131,SK10286,W11,192
ST131,SK10286,W34,78
ST131,SK10286,W40,177
ST131,SK10286,W43,197
ST131,SK10304,W03,101
ST131,SK10304,W04,129
ST131,SK10304,W17,188
ST131,SK10304,W26,42
ST131,SK10304,W35,33
ST131,SK10514,W04,59
ST131,SK10514,W08,66
ST131,SK10514,W11,113
ST131,SK10514,W28,166
ST131,SK10514,W30,177
ST131,SK10514,W35,116
ST131,SK10514,W39,92
ST131,SK10514,W45,9
ST131,SK10514,W47,93
ST131,SK10514,W49,60
ST131,SK10514,W50,21
ST131,SK10514,W51,171
ST131,SK10514,W52,53
ST131,SK10565,W01,36
ST131,SK10565,W03,82
ST131,SK10565,W06,8
ST131,SK10565,W08,73
ST131,SK10565,W31,61
ST131,SK10565,W48,70
ST131,SK10717,W09,16
ST131,SK10717,W14,127
ST131,SK10717,W16,20
ST131,SK10717,W17,55
ST131,SK10717,W20,22
ST131,SK10717,W26,198
ST131,SK10717,W28,106
ST131,SK10717,W34,154
ST131,SK10717,W38,143
ST131,SK10717,W44,92
ST131,SK10760,W06,169
ST131,SK10760,W09,23
ST131,SK10760,W15,4
ST131,SK10760,W16,136
ST131,SK10760,W31,102
ST131,SK10760,W36,159
ST131,SK10760,W43,22
ST131,SK10760,W47,176
ST131,SK10760,W52,14
ST131,SK11103,W02,70
ST131,SK11103,W05,164
ST131,SK11103,W30,2
ST131,SK11103,W33,191
ST131,SK11103,W36,69
ST131,SK11147,W02,120
ST131,SK11147,W10,190
ST131,SK11147,W15,173
ST131,SK11147,W20,136
ST131,SK11147,W21,108
ST131,SK11147,W25,27
ST131,SK11147,W44,91
ST131,SK11147,W45,190
ST131,SK11147,W46,20
ST131,SK11147,W51,71
ST131,SK11260,W05,184
ST131,SK11260,W14,105
ST131,SK11260,W17,112
ST131,SK11260,W23,124
ST131,SK11260,W24,154
ST131,SK11260,W38,58
ST131,SK11260,W46,42
ST131,SK11260,W48,82
ST131,SK11260,W50,157
ST131,SK11808,W07,107
ST131,SK11808,W10,54
ST131,SK11808,W12,38
ST131,SK11808,W18,197
ST131,SK11808,W35,189
ST131,SK11808,W37,85
ST131,SK11808,W42,194
ST131,SK11808,W46,100
ST131,SK11808,W48,196
ST131,SK11808,W51,146
ST131,SK11860,W01,135
ST131,SK11860,W08,95
ST131,SK11860,W10,8
ST131,SK11860,W23,180
ST131,SK11860,W30,29
ST131,SK11860,W35,180
ST131,SK11860,W47,40
ST131,SK12148,W06,51
ST131,SK12148,W10,161
ST131,SK12148,W25,81
ST131,SK12148,W27,68
ST131,SK12148,W39,170
ST131,SK12148,W43,76
ST131,SK12148,W46,88
ST131,SK12148,W47,186
ST131,SK12148,W49,105
ST131,SK12148,W52,73
ST131,SK12418,W07,2
ST131,SK12418,W10,176
ST131,SK12418,W28,141
ST131,SK12418,W31,125
ST131,SK12418,W35,36
ST131,SK12418,W40,76
ST131,SK12418,W46,49
ST131,SK12418,W48,121
ST131,SK12418,W51,131
ST131,SK12460,W01,97
ST131,SK12460,W06,171
ST131,SK12460,W16,26
ST131,SK12460,W30,153
ST131,SK12460,W31,21
ST131,SK12460,W42,186
ST131,SK12460,W49,151
ST131,SK12478,W05,177
ST131,SK12478,W07,26
ST131,SK12478,W18,148
ST131,SK12478,W19,173
ST131,SK12478,W23,176
ST131,SK12478,W24,158
ST131,SK12478,W36,94
ST131,SK12478,W41,1
ST131,SK12478,W47,174
ST131,SK12670,W01,35
ST131,SK12670,W04,110
ST131,SK12670,W15,142
ST131,SK12670,W19,29
ST131,SK12670,W21,192
ST131,SK12670,W26,45
ST131,SK12670,W27,88
ST131,SK12670,W52,12
ST131,SK12760,W11,148
ST131,SK12760,W14,0
ST131,SK12760,W23,163
ST131,SK12760,W29,19
ST131,SK12760,W30,39
ST131,SK12760,W32,150
ST131,SK12760,W40,103
ST131,SK12760,W44,154
ST131,SK12773,W06,168
ST131,SK12773,W09,92
ST131,SK12773,W25,139
ST131,SK12773,W28,74
ST131,SK12773,W31,127
ST131,SK12773,W41,78
ST131,SK12773,W45,177
ST131,SK12919,W03,34
ST131,SK12919,W10,131
ST131,SK12919,W12,102
ST131,SK12919,W20,33
ST131,SK12919,W21,22
ST131,SK12919,W23,74
ST131,SK12919,W39,26
ST131,SK12919,W40,143
ST131,SK12919,W46,80
ST131,SK13050,W02,67
ST131,SK13050,W04,128
ST131,SK13050,W14,91
ST131,SK13050,W15,15
ST131,SK13050,W19,192
ST131,SK13050,W22,59
ST131,SK13050,W26,174
ST131,SK13050,W30,89
ST131,SK13050,W32,188
ST131,SK13050,W37,124
ST131,SK13050,W38,92
ST131,SK13050,W41,137
ST131,SK13050,W46,151
ST131,SK13226,W01,78
ST131,SK13226,W04,94
ST131,SK13226,W11,172
ST131,SK13226,W26,129
ST131,SK13226,W29,199
ST131,SK13226,W37,36
ST131,SK13226,W38,179
ST131,SK13226,W43,33
ST131,SK13226,W46,139
ST131,SK13226,W52,87
ST131,SK13248,W17,100
ST131,SK13248,W23,42
ST131,SK13248,W52,125
ST131,SK13498,W01,153
ST131,SK13498,W07,3
ST131,SK13498,W08,79
ST131,SK13498,W13,153
ST131,SK13498,W16,31
